ConceptScheme URI,http://w3id.org/permafrost/v/nrcglossary/scheme,,,,,,,,,,,
http://w3id.org/permafrost/v/nrcglossary/t0209,mountain permafrost,,"Permafrost existing at high altitudes in high, middle, and low latitudes (see Figure 1).",Mountain permafrost may show some degree of altitudinal zonation. Mountain permafrost grades into the permafrost of high latitudes in areas such as the North American Cordillera. Plateau permafrost is a subdivision of mountain permafrost but use of this term is not recommended.,,"alpine permafrost, high-altitude permafrost",,t0209,,,,https://doi.org/10.4224/20386769
http://w3id.org/permafrost/v/nrcglossary/t0210,mud circle,,A type of nonsorted circle developed in fine-grained materials.,, mud boil,,,t0210,,,,https://doi.org/10.4224/20386770
http://w3id.org/permafrost/v/nrcglossary/t0211,multiple retrogressive slide,glissement r�gressifmultiple ,"A type of mass movement associated with shear failure in unfrozen sediments underlying permafrost, leading to detachment of blocks of frozen ground that move downslope.",A degree of back-tilting or rotation of the failure components may be involved.,,,,t0211,,,,https://doi.org/10.4224/20386771
http://w3id.org/permafrost/v/nrcglossary/t0212,n-factor,facteur n ,The ratio of the surface freezing or thawing index to the air freezing or thawing index.,"At any site, (standard) air temperatures are seldom the same as surface (air/substrate boundary) temperatures. Because air temperatures (measured at weather stations) are usually available and surface temperatures are not, the n- factor (an empirically determined coefficient) is used to relate air temperatures to surface temperatures in order to establish the thermal boundary condition at the surface, particularly for engineering purposes. The difference between air and surface temperatures at any specific time and location is greatly influenced by climatic, surface and subsurface conditions (e.g., latitude, cloud cover, time of day or year, relative humidity, wind speed, type of surface--wet, dry, moss, snow, natural vegetated terrain, mineral soil, pavements-- and thermal properties of the ground). The average surface temperature and n- factor may vary significantly from year to year, even for a given surface and location, as well as for different sites, surfaces and soil systems. Values of the freezing and thawing n-factors have been determined for a large number of sites and surfaces and are widely used for predicting surface temperatures and the thermal regime of the ground. The data vary widely, however, and indicate that a rigorous value of n for a given site cannot simply be chosen from these data. Direct determination of the n-factor for a specific location is much better and requires concurrent observations of air and surface temperatures throughout at least one and preferably several complete freezing and thawing seasons.",,,,t0212,,,,https://doi.org/10.4224/20386772
http://w3id.org/permafrost/v/nrcglossary/t0213,needle ice,,"Thin, elongated ice crystals that form perpendicular to the ground surface (see Figure 10g).","Needle ice forms during nights when there is extensive radiative cooling, causing ice segregation in the surface layer of the soil. The needles can form under stones, soil peds, moss or other surface vegetation and are best developed in alpine areas with maritime temperate climates where silty or organic soils are present. They can also form on coarse-grained, porous volcanic ejectamenta (e.g., in British Columbia and Iceland). The Swedish term ""pipkrake"" is sometimes used to describe needle ice.",,,,t0213,,,,https://doi.org/10.4224/20386773
http://w3id.org/permafrost/v/nrcglossary/t0214,noncryotic ground,sol non cryotique ,Soil or rock at temperatures above 0�C (see Figures 2 and 3).,"Noncryotic ground is not synonymous with thawed ground (which implies an earlier frozen state), nor with unfrozen ground (the temperature of which may be below 0�C).",,,,t0214,,,,https://doi.org/10.4224/20386774
http://w3id.org/permafrost/v/nrcglossary/t0215,nonsorted circle,,"A nonsorted circle is a patterned ground form that is equidimensional in several directions, with a dominantly circular outline which lacks a border of stones.","Nonsorted circles characteristically have margins of vegetation; they occur singly or in groups; their diameter is commonly between 0.5 and 3.0 m. Their central areas tend to be slightly dome-shaped and may be cracked into small nonsorted polygons. In places, the long axes of stones and sand particles tend toward vertical. The term covers both mud circles, developed in fine-grained materials, and stony earth circles, developed in gravelly materials.",,,,t0215,,,,https://doi.org/10.4224/20386775
http://w3id.org/permafrost/v/nrcglossary/t0216,nonsorted net,,"A nonsorted net is a type of patterned ground with cells that are equidimensional in several directions, neither dominantly circular nor polygonal, and lacking borders of stones.","Nonsorted nets occur on nearly horizontal surfaces. Diameters of individual cells range from 0.5 to as much as 10 m. Where vegetation is sparse, it is generally concentrated in furrows bordering the individual cells of the net, emphasizing the pattern.",,,,t0216,,,,https://doi.org/10.4224/20386776
http://w3id.org/permafrost/v/nrcglossary/t0217,nonsorted polygon,,"A nonsorted polygon is a patterned ground form that is equidimensional in several directions, with a dominantly polygonal outline which lacks a border of stones.","Nonsorted polygons commonly occur in extensive patterns, most frequently on nearly horizontal surfaces (although small forms have been found on slopes up to 27?; large ones have been found on slopes as steep as 31? in polar regions). Micro- scale polygons range in size from 5 cm to about 1 m; macro-scale polygons may be more than 100 m in diameter. Where vegetation is sparse, it is generally concentrated in furrows along the borders between the polygons, emphasizing the pattern. The mineral soil can be well-sorted fines, sand, gravel, or a mixture.",,,,t0217,,,,https://doi.org/10.4224/20386777
http://w3id.org/permafrost/v/nrcglossary/t0218,nonsorted step,,A nonsorted step is a patterned ground feature with a step-like form and a downslope border of vegetation embanking an area of relatively bare ground upslope.,"Nonsorted steps are only found on slopes, commonly ranging from 5? to 15?; their downslope border forms a low riser fronting a tread whose slope is less than the general slope. Nonsorted steps are assumed to be derived from nonsorted nets or hummocks or nonsorted polygons, rather than to develop independently.",,,,t0218,,,,https://doi.org/10.4224/20386778
http://w3id.org/permafrost/v/nrcglossary/t0219,nonsorted stripe,,"Nonsorted stripes form patterned ground with a striped and nonsorted appearance, due to parallel strips of vegetation-covered ground and intervening strips of relatively bare ground, oriented down the steepest available slope.","Nonsorted stripes, both large and small, occur on slopes of 5-6?, downslope from nonsorted polygons or nonsorted nets. In some places the vegetated and non- vegetated strips are equally wide; in other places vegetated strips of 0.3-0.6 m are spaced from 3 to 4.5 m apart. They can be several hundred metres long.",,,,t0219,,,,https://doi.org/10.4224/20386779
http://w3id.org/permafrost/v/nrcglossary/t0220,onshore permafrost,,Permafrost occurring beneath exposed land surfaces.,"Often used to indicate permafrost in coastal land areas, as contrasted with subsea permafrost.", continental permafrost,,,t0220,,,,https://doi.org/10.4224/20386780
http://w3id.org/permafrost/v/nrcglossary/t0221,open-cavity ice,,Ice formed in an open cavity or crack in the ground by reverse sublimation of water vapour.,"Open-cavity ice is similar to hoar frost, except that the ice crystals grow in cavities rather than on the surface. It is common in thermal contraction cracks, mine workings, ice caves and ice cellars in permafrost.", sublimation ice,,,t0221,,,,https://doi.org/10.4224/20386781
http://w3id.org/permafrost/v/nrcglossary/t0222,open-system freezing,,Freezing that occurs under conditions that allow gain or loss of water by the system (see Figure 7).,"The effects of open-system freezing can be quite different for different soil materials. During freezing of clean, medium- to coarse-grained materials, some pore water may be expelled ahead of the freezing front (compensating for the volume increase during phase change) thus reducing frost heave. During freezing of fine-grained materials, however, water often migrates to the freezing front, contributing to the formation of segregated ice, thus causing increased frost heave.",,,,t0222,,,,https://doi.org/10.4224/20386782
http://w3id.org/permafrost/v/nrcglossary/t0223,open-system pingo,,"A pingo formed by doming of frozen ground due to freezing of injected water supplied by groundwater moving downslope through taliks to the site of the pingo, where it moves towards the surface (see Figure 19b).","Most open-system pingos are found in or near areas of marked relief, mainly in the discontinuous permafrost zone. High hydraulic potential, due to water originating in elevated areas, causes repeated injection of water into the weakest portion of the permafrost, followed by freezing. This leads to the development of the massive ice forming the core of the pingo.",hydraulic pingo,East Greenland pingo,,t0223,,,,https://doi.org/10.4224/20386783
http://w3id.org/permafrost/v/nrcglossary/t0224,open talik,,"A body of unfrozen ground that penetrates the permafrost completely, connecting suprapermafrost and subpermafrost water (see Figure 11).",Open taliks can be found below large rivers (see river talik) and lakes (see lake talik). They may be noncryotic (see hydrothermal talik) or cryotic (see hydrochemical talik).,," through talik, penetrating talik, perforating talik, piercing talik",,t0224,,,,https://doi.org/10.4224/20386784
http://w3id.org/permafrost/v/nrcglossary/t0225,orbiculic cryogenic fabric,,"A distinct soil micromorphology, resulting from the effects of freezing and thawing processes, in which coarser soil particles form circular to ellipsoidal patterns (see Figure 8d).","This fabric, found in cryosols, results from freeze-thaw processes probably accompanied by cryoturbation.",,,,t0225,,,,https://doi.org/10.4224/20386785
http://w3id.org/permafrost/v/nrcglossary/t0226,organic cryosol,,"An organic soil having a surface layer containing more than 17% organic carbon by weight, with permafrost within 1 m below the surface..","Organic cryosol is more than 40�Cm thick, or more than 10�Cm thick over a lithic contact, or more than 10�Cm thick over an ice layer that is at least 30�Cm thick. Organic cryosols have mean annual ground temperatures below 0�C. .",,,,t0226,,,,https://doi.org/10.4224/20386786
http://w3id.org/permafrost/v/nrcglossary/t0227,oriented lake,lac orient� ,"One of a group of lakes possessing a common, preferred, long-axis orientation (see Figure 22b).","Oriented lakes appear to develop by differential erosion of permafrost shorelines formed in fine-grained, homogeneous sediments under the influence of predominant winds. In some cases, bedrock structural control may also determine lake orientation. Oriented lakes also occur in non-permafrost environments.",,,,t0227,,,,https://doi.org/10.4224/20386787
http://w3id.org/permafrost/v/nrcglossary/t0228,palsa,palse ,A peaty permafrost mound possessing a core of alternating layers of segregated ice and peat or mineral soil material (see Figures 14 and 15a).,"Palsas are typically between 1 and 7 m in height and a few metres to 100 m in diameter.  The term is of Fennoscandian origin, originally meaning "". a hummock rising out of a bog with a core of ice"" (Sepp�l�, 1972). Implicit in this definition are their constructional nature, their origin in wetlands (fens or peat bogs), and that ice segregation in mineral soil beneath peat is the process responsible for growth. Most, but not all, palsas occur in the discontinuous permafrost zone. A more general definition has been proposed by Washburn (1983) in which the term is applied in a descriptive sense to a broader range of permafrost mounds that may include intrusive as well as segregated ice: ""Palsas are peaty permafrost mounds, ranging from about 0.5 to about 10 m in height and exceeding about 2 m in average diameter, comprising (1) aggradation forms due to permafrost aggradation at an active-layer/permafrost contact zone, and (2) similar-appearing degradation forms due to disintegration of an extensive peaty deposit"". The disadvantage of this broader definition is that mounds of entirely different origins (e.g., those including intrusive ice) are grouped under one term. It is proposed, therefore, that the term ""palsa"" be restricted to those features where the internal structure shows the presence of segregated ice and where the environment lacks high hydraulic potentials, provided that other parameters (size, shape, location in wetlands) are also satisfied. The term ""frost mound"" should be used as a non- genetic term to describe the range of morphologically similar, but genetically different, features that occur in permafrost terrain.",,"peat hummock, peat mound",,t0228,,,,https://doi.org/10.4224/20386788
http://w3id.org/permafrost/v/nrcglossary/t0229,palsa bog,,"A poorly-drained lowland underlain by organic-rich sediments, which contains perennially frozen peat bodies (peat plateaux) and occasionally palsas.",Palsa bogs occur in subarctic lowlands and are characteristic of the zone of discontinuous permafrost. , palsa mire,,,t0229,,,,https://doi.org/10.4224/20386789
http://w3id.org/permafrost/v/nrcglossary/t0230,partially-bonded permafrost,,Ice-bearing permafrost in which some of the soil particles are not held together by ice.,,,,,t0230,,,,https://doi.org/10.4224/20386790
http://w3id.org/permafrost/v/nrcglossary/t0231,passive construction methods in permafrost,,Special design and construction methods used for engineering works in permafrost areas where preservation of the frozen condition is feasible.,"Passive methods should maintain the foundation materials in a frozen state. Preservation of the frozen condition or permafrost aggradation can be accomplished using thermal piles or thermosyphons, or by using either a ventilation or an insulation construction technique; often a combination of these techniques is used. The ventilation technique requires that there is a clear space left between the bottom of the structure and the ground surface, or that the structure is placed on a fill pad with ventilation ducts incorporated in the pad or the floor system.Movement of cold air through the air space or ducts dissipates heat from the structure above and removes heat from the ground below. Using the insulation technique, a relatively thick fill (sometimes containing a layer of insulation) is placed on the ground surface to prevent thawing or to reduce or control the depth of thaw below the original ground surface.",,,,t0231,,,,https://doi.org/10.4224/20386791
http://w3id.org/permafrost/v/nrcglossary/t0232,passive single-phase thermal pile,,A foundation pile provided with a single-phase natural convection cooling system to remove heat from the ground.,"Natural convection cooling systems consist of self-powered devices, commonly referred to as thermosyphons, or heat pipes, which operate only when air temperatures are lower than the ground temperature. Passive single-phase thermal piles usually contain a sealed tube with a small radiator above the ground surface, and are filled with a liquid or gas which does not change phase. During the winter, heat from the soil surrounding the embedded portion of the pipe is absorbed by and thus warms the working fluid, which rises to the above-ground radiator section of the pipe exposed to the cooler air and loses its heat by conduction and natural convection.",,,,t0232,,,,https://doi.org/10.4224/20386792
http://w3id.org/permafrost/v/nrcglossary/t0233,passive two-phase thermal pile,,A foundation pile provided with a two-phase natural convection cooling system to remove heat from the ground.,"Natural convection cooling systems consist of self-powered devices, commonly referred to as thermosyphons, or heat pipes, which operate only when air temperatures are lower than the ground temperature. Passive two-phase thermal piles usually contain a sealed tube with a small radiator above the ground surface, and are filled with a substance which can be in the liquid or vapour phase, depending on its temperature. When the air temperature falls below the ground temperature, the vapour condenses in the radiator section of the tube, the pressure in the tube is reduced and the liquid in the lower section starts to boil.  The resulting cycle of boiling, vapour movement up the tube, condensation, and return of the condensate by gravity flow is an effective way of transferring heat up the tube, thus cooling the ground.",,,,t0233,,,,https://doi.org/10.4224/20386793
http://w3id.org/permafrost/v/nrcglossary/t0234,patterned ground,,"A general term for any ground surface exhibiting a discernibly ordered, more or less symmetrical, morphological pattern of ground and, where present, vegetation (see Figure 16).","Some patterned ground features are not confined to permafrost regions but they are best developed in regions of present or past intensive frost action. A descriptive classification of patterned ground includes such features as nonsorted and sorted circles, nets, polygons, steps and stripes, and solifluction features. In permafrost regions, the most ubiquitous macro-form is the ice-wedge polygon, and a common micro-form is the nonsorted circle. The latter includes mud boils, mud hummocks, frost boils, stony earth circles, earth hummocks, turf hummocks, thufa and (not recommended) tundra hummocks. Nonsorted circles are not all of the same origin. Some, such as mud and earth hummocks and frost boils, involve cryoturbation activity and differential heave of frost-susceptible materials. Others, such as mud boils, involve hydraulic pressures and diapiric displacements of water- saturated sediments. The genesis of many types of patterned ground phenomena is not clearly understood. Patterned ground also occurs in peatland in the form of string fens and other peatland features (see Stanek, 1977 and Stanek and Worley, 1983). ",,,,t0234,,,,https://doi.org/10.4224/20386794
http://w3id.org/permafrost/v/nrcglossary/t0235,peat,,A deposit consisting of decayed or partially decayed humified plant remains.,"Peat is commonly formed by the slow decay of successive layers of aquatic and semi-aquatic plants in swampy or water-logged areas, where oxygen is absent.",,,,t0235,,,,https://doi.org/10.4224/20386795
http://w3id.org/permafrost/v/nrcglossary/t0236,peat hummock,,A hummock consisting of peat.,,,,,t0236,,,,https://doi.org/10.4224/20386796
http://w3id.org/permafrost/v/nrcglossary/t0237,peat plateau,,"A generally flat-topped expanse of peat, elevated above the general surface of a peatland, and containing segregated ice that may or may not extend downward into the underlying mineral soil (see Figures 14 and 15b).","Some controversy exists as to whether peat plateaus and palsas are morphological variations of the same features, or genetically different. Layers or lenses of segregated ice occur especially in the mineral soil but they are thinner and less extensive in peat plateaus than in palsas. Flat-topped, somewhat raised peatlands without an icy core occur in non-permafrost environments but are not peat plateaus.", palsa plateau,,,t0237,,,,https://doi.org/10.4224/20386797
http://w3id.org/permafrost/v/nrcglossary/t0238,peatland,tourbi�re ,Peat-covered terrain.,"Stanek (1977) and Stanek and Worley (1983) should be consulted for definitions and information on peat and peatland and associated features. There is no international agreement on the minimum thickness of peat required for the terrain to be classified as ""peatland"". In Canada, peatland is defined as a type of wetland formed by the accumulation of plant remains with negligible decomposition. In the discontinuous permafrost zone, especially near the southern limit, peatland is often underlain by permafrost, reflecting the thermal insulating qualities of peat. Palsas, peat plateaus and polygonal peat plateaus are permafrost-related peatland features (see Figure 15).",,"muskeg, organic terrain",,t0238,,,,https://doi.org/10.4224/20386798
http://w3id.org/permafrost/v/nrcglossary/t0239,pereletok,p�r�l�tok ,"A layer of frozen ground which forms as part of the seasonally frozen ground (in areas free of permafrost or with a lowered permafrost table), remains frozen throughout one or several summers, and then thaws.","Use of this Russian term is not recommended. It presupposes arbitrarily that pereletok is not permafrost although the definition assigns a sufficient duration of time for it to be considered as permafrost. Furthermore, the definition implies a basic difference in characteristics between pereletok, on the one hand, and permafrost of only a few years' duration, on the other hand, where in fact no difference exists. It is preferable to regard frozen ground as permafrost if it lasts at least from one winter through the succeeding thawing season to the next winter, and as seasonally frozen ground if it lasts only through part of a year. For the same reason, the use of the term ""climafrost"" as a synonym for pereletok is not recommended.",,,,t0239,,,,https://doi.org/10.4224/20386799
http://w3id.org/permafrost/v/nrcglossary/t0240,periglacial,p�riglaciaire ,"The conditions, processes and landforms associated with cold, nonglacial environments.","The term was originally used to describe the climatic and geomorphic conditions of areas peripheral to Pleistocene ice sheets and glaciers. Modern usage refers, however, to a wider range of cold climatic conditions regardless of their proximity to a glacier, either in space or time. Many, but not all, periglacial environments possess permafrost; all are dominated by frost action processes.",,,,t0240,,,,https://doi.org/10.4224/20386800
http://w3id.org/permafrost/v/nrcglossary/t0241,periglacial phenomena,,Landforms and soil characteristics produced by periglacial processes.,"Periglacial phenomena include landforms like seasonal and perennial frost mounds, as well as the cryotextures, cryostructures and cryogenic fabrics found in soils.",,,,t0241,,,,https://doi.org/10.4224/20386801
http://w3id.org/permafrost/v/nrcglossary/t0242,periglacial processes,,"Processes associated with frost action in cold, nonglacial environments.","Periglacial processes include frost jacking, frost sorting, frost wedging, cryoturbation, and the development of cryotextures, cryostructures and cryogenic fabrics in soils.",,,,t0242,,,,https://doi.org/10.4224/20386802
http://w3id.org/permafrost/v/nrcglossary/t0243,permacrete,g�liciment ,"An artificial mixture of frozen soil materials cemented by pore ice, which forms a concrete-like construction material used in cold regions.","When soils of appropriate gradation are brought to their saturation moisture content, mixed and compacted to maximum density and then frozen, a material of relatively high strength is obtained so long as it is kept frozen. Permacrete has been moulded in brick or block form or placed in forms and used for construction (e.g., of walls and columns, both underground in tunnels, mines, etc., and on the ground surface in a freezing environment).",,,,t0243,,,,https://doi.org/10.4224/20386803
http://w3id.org/permafrost/v/nrcglossary/t0244,permafrost,perg�lisol ,Ground (soil or rock and included ice and organic material) that remains at or below 0�C for at least two consecutive years (see Figure 2).,"Permafrost is synonymous with perennially cryotic ground: it is defined on the basis of temperature. It is not necessarily frozen, because the freezing point of the included water may be depressed several degrees below 0�C; moisture in the form of water or ice may or may not be present. In other words, whereas all perennially frozen ground is permafrost, not all permafrost is perennially frozen. Permafrost should not be regarded as permanent, because natural or man-made changes in the climate or terrain may cause the temperature of the ground to rise above 0�C. Permafrost includes perennial ground ice, but not glacier ice or icings, or bodies of surface water with temperatures perennially below 0�C; it does include man-made perennially frozen ground around or below chilled pipelines, hockey arenas, etc. Russian usage requires the continuous existence of temperatures below 0�C for at least three years, and also the presence of at least some ice. (see pereletok).","perennially frozen ground, perennially cryotic ground","biennially frozen ground, climafrost, cryic layer, permanently frozen ground",,t0244,,,,https://doi.org/10.4224/20386804
http://w3id.org/permafrost/v/nrcglossary/t0245,permafrost aggradation,,A naturally or artificially caused increase in the thickness and/or areal extent of permafrost.,"Permafrost aggradation may be caused by climatic cooling or by changes in terrain conditions, including vegetation succession, infilling of lake basins and a decrease in snowcover. It can also occur under ice arenas, road and airfield embankments, etc. It may be expressed as a thinning of the active layer and a thickening of the permafrost, as well as an increase in the areal extent of permafrost.",,,,t0245,,,,https://doi.org/10.4224/20386805
http://w3id.org/permafrost/v/nrcglossary/t0246,permafrost base,base du perg�lisol ,"The lower boundary surface of permafrost, above which temperatures are perennially below 0�C (cryotic) and below which temperatures are perennially above 0�C (noncryotic) (see Figures 2, 4 and 11).",,,,,t0246,,,,https://doi.org/10.4224/20386806
http://w3id.org/permafrost/v/nrcglossary/t0247,permafrost boundary,limite du perg�lisol ,1. The geographical boundary between the continuous and discontinuous permafrost zones. 2. The margin of a discrete body of permafrost.,,,,,t0247,,,,https://doi.org/10.4224/20386807
http://w3id.org/permafrost/v/nrcglossary/t0248,permafrost degradation,r�gression du perg�lisol ,A naturally or artificially caused decrease in the thickness and/or areal extent of permafrost.,"Permafrost degradation may be caused by climatic warming or by changes in terrain conditions, such as disturbance or removal of an insulating vegetation layer by fire, or by flooding caused by a landslide-blocked stream, or by human activity. It may be expressed as a thickening of the active layer, a lowering of the permafrost table, a raising of the permafrost base, or a reduction in the areal extent or the complete disappearance of permafrost.",,,,t0248,,,,https://doi.org/10.4224/20386808
http://w3id.org/permafrost/v/nrcglossary/t0249,permafrost limit,,Outermost (latitudinal) or lowest (altitudinal) limit of the occurrence of permafrost (see Figure 1).,,,,,t0249,,,,https://doi.org/10.4224/20386809
http://w3id.org/permafrost/v/nrcglossary/t0250,permafrost region,r�gion perg�lisol�e ,A region in which the temperature of some or all of the ground below the seasonally freezing and thawing layer remains continuously at or below 0�C for at least two consecutive years.,The permafrost region is commonly subdivided into permafrost zones (see Figure 1).,,,,t0250,,,,https://doi.org/10.4224/20386810
http://w3id.org/permafrost/v/nrcglossary/t0251,permafrost table,plafond du perg�lisol ,"The upper boundary surface of permafrost (see Figures 2, 4 and 11).","The depth of this boundary below the land surface, whether exposed or covered by a water body or glacier ice, is variable depending on such local factors as topography, exposure to the sun, insulating cover of vegetation and snow, drainage, grain size and degree of sorting of the soil, and thermal properties of soil and rock.",,,,t0251,,,,https://doi.org/10.4224/20386811
http://w3id.org/permafrost/v/nrcglossary/t0252,permafrost thickness,�paisseur du perg�lisol ,The vertical distance between the permafrost table and the permafrost base(see Figures 2 and 4).,The thickness of permafrost may range from less than 1 m to more than 1000 metres.,,,,t0252,,,,https://doi.org/10.4224/20386812
http://w3id.org/permafrost/v/nrcglossary/t0253,permafrost zone,zone de perg�lisol ,A major subdivision of a permafrost region (see Figure 1).,A permafrost region is commonly subdivided into permafrost zones based on the proportion of the ground that is perennially cryotic. The basic subdivision in high latitudes is into zones of continuous permafrost and discontinuous permafrost. ,,,,t0253,,,,https://doi.org/10.4224/20386813
http://w3id.org/permafrost/v/nrcglossary/t0254,pingo,pingo ,"A perennial frost mound consisting of a core of massive ice, produced primarily by injection of water, and covered with soil and vegetation.","Pingos occur in both the continuous and discontinuous permafrost zones. The term ""pingo,"" a local Inuktitut term used in the Mackenzie Delta, Canada, was applied to relatively large features with heights of 10 m or more and horizontal dimensions of more than 100 m. Most pingos are conical, somewhat asymmetric, and have a circular or oval base and a fissured top that may be cratered. The fissures and craters are the result of rupturing of the soil and vegetation cover during doming due to progressive development of the ice core (see dilation crack). Seasonal frost mounds (e.g., frost blisters), should not be called pingos.",,"bulgunniakh, hydrolaccolith",,t0254,,,,https://doi.org/10.4224/20386814
http://w3id.org/permafrost/v/nrcglossary/t0255,pingo ice,,Massive ice forming the core of a pingo (see Figure 10h).,"The ice in a pingo may be nearly pure or mixed with sediment. It includes intrusive ice, segregated ice and dilation crack ice.",,,,t0255,,,,https://doi.org/10.4224/20386815
http://w3id.org/permafrost/v/nrcglossary/t0256,pingo remnant,,A collapsed pingo (see Figure 19c).,"In contemporary permafrost environments, a pingo remnant is commonly represented by a low, circular or arcuate ridge of material resulting from the slumping of the sides of the pingo during thawing. The former centre is marked by a depression which may be filled with water.",fossil pingo ,,,t0256,,,,https://doi.org/10.4224/20386816
http://w3id.org/permafrost/v/nrcglossary/t0257,pingo scar,pingo fossile ,A pingo remnant in a contemporary non-permafrost environment.,Their occurrence provides evidence of former permafrost conditions.,,,,t0257,,,,https://doi.org/10.4224/20386817
http://w3id.org/permafrost/v/nrcglossary/t0258,planetary permafrost,,"Permafrost occurring on other planetary bodies (planets, moons, asteroids).","The most extensive suite of permafrost-related features known is from Mars, where large volumes of water and/or ice are believed to exist beneath the planet's surface. Water ice, alone or in combination with methane ice and/or gas hydrates, is also believed to occur on moons of Jupiter (Callisto, Ganymede and Europa) and Saturn (Titan). Most of the moons and asteroids of the solar system are characterized by permafrost (temperature perennially below 0�C), but in the absence of any water they are all unfrozen, although cryotic. All the planetary bodies noted above include some frozen material.",,,,t0258,,,,https://doi.org/10.4224/20386818
http://w3id.org/permafrost/v/nrcglossary/t0259,plastic frozen ground,,Fine-grained soil in which only a portion of the pore water has turned into ice.,"Plastic frozen ground is cemented by ice, but it has viscous properties due to its high unfrozen water content and will therefore indergo plastic deformation under load, rather than brittle failure.",,,,t0259,,,,https://doi.org/10.4224/20386819
http://w3id.org/permafrost/v/nrcglossary/t0260,Poisson's ratio,,"The absolute value of the ratio between linear strain changes, perpendicular to and in the direction of a given uniaxial stress change, respectively.",,,,,t0260,,,,https://doi.org/10.4224/20386820
http://w3id.org/permafrost/v/nrcglossary/t0261,polygon,polygone ,"Polygons are closed, multi-sided, roughly equidimensional patterned- ground features, bounded by more or less straight sides; some of the sides may be irregular (see Figure 16a, b).","Macro-scale polygons, typically 15 to 30 m across, result from thermal contraction cracking of the ground and form random or oriented polygonal patterns. They occur in both mineral terrain and peatland (see polygonal peat plateau). Ice- wedge polygons are common in poorly drained areas and may be either high- centred or low-centred. Sand-wedge polygons occur where wedges of primary mineral infill underly the polygon boundaries. Some polygons may be formed by seasonal frost cracking in areas of deep seasonal frost. Micro-scale polygonal patterns, usually less than 2 m in diameter, are normally caused by desiccation cracking.","frost polygon, frost-crack polygon","depressed-centre polygon, fissure polygon, raised-centre polygon, Taimyr polygon, tundra polygon",,t0261,,,,https://doi.org/10.4224/20386821
http://w3id.org/permafrost/v/nrcglossary/t0262,polygon trough,,The narrow depression surrounding a high-centre polygon.,A polygon trough develops as a result of thawing of the ice wedges surrounding an ice-wedge polygon.,,,,t0262,,,,https://doi.org/10.4224/20386822
http://w3id.org/permafrost/v/nrcglossary/t0263,polygonal pattern,,"A pattern consisting of numerous multi-sided, roughly equidimensional figures bounded by more or less straight sides.",,,,,t0263,,,,https://doi.org/10.4224/20386823
http://w3id.org/permafrost/v/nrcglossary/t0264,polygonal peat plateau,plateau palsique � polygones ,A peat plateau with ice-wedge polygons (see Figure 15c).,Polygonal peat plateaus are commonly found near the boundary between the zones of discontinuous and continuous permafrost.,,,,t0264,,,,https://doi.org/10.4224/20386824
http://w3id.org/permafrost/v/nrcglossary/t0265,poorly-bonded permafrost,,Ice-bearing permafrost in which few of the soil particles are held together by ice.,,,,,t0265,,,,https://doi.org/10.4224/20386825
http://w3id.org/permafrost/v/nrcglossary/t0266,pore ice,,Ice occurring in the pores of soils and rocks.,"Pore ice does not include segregated ice. On melting, pore ice does not yield water in excess of the pore volume of the same soil when unfrozen.","ice cement, interstitial ice",,,t0266,,,,https://doi.org/10.4224/20386826
http://w3id.org/permafrost/v/nrcglossary/t0267,pore water,,Water occurring in the pores of soils and rocks.,"Pore water includes free water and interfacial (adsorbed) water. Free water is that portion of the pore water that is free to move between interconnected pores under the influence of gravity. The temperature at which free water will change phase depends primarily on its dissolved-solids content, which determines freezing-point depression. It should be noted that the term ""free water"" also covers water in fissures, solution channels and other openings in soils or rocks. Interfacial water forms transition layers at mineral/water and mineral/water/ice interfaces. The intermolecular forces involved are such that this water does not move under the influence of gravity. The temperature at which any portion of the interfacial water will change phase depends on the total energy of the various adsorption forces, which in turn depend on distance from the mineral surface, type of mineral and solute content of the water.",,,,t0267,,,,https://doi.org/10.4224/20386827
http://w3id.org/permafrost/v/nrcglossary/t0268,pressure-melting,fonte sous pression ,Lowering the melting point of ice by applying pressure.,"Application of pressure increases the unfrozen water content by a small amount in frozen soils at a given temperature. Ice in soils is more easily melted by this process than bulk ice, because of stress concentrations at the soil intergranular contacts.",,,,t0268,,,,https://doi.org/10.4224/20386828
http://w3id.org/permafrost/v/nrcglossary/t0269,relative permittivity,,The relative permittivity of a soil is the ratio of the permittivity of the soil to the permittivity of a vacuum.,"The relative permittivity varies with soil type, temperature, unfrozen water content, and the dissolved-solids content of the pore water.", dielectric constant,,,t0269,,,,https://doi.org/10.4224/20386829
http://w3id.org/permafrost/v/nrcglossary/t0270,relict active layer,,"A layer of ground, now perennially frozen, lying immediately below the modern active layer. Its thickness indicates the greater annual depth of thaw that occurred during a previous period.","The base of the relict active layer is a thaw unconformity, which may be recognized by differences in ice contents, stable isotope contents, and heavy mineral and pollen assemblages above and below the unconformity, and by the truncation of ice bodies.",,,,t0270,,,,https://doi.org/10.4224/20386830
http://w3id.org/permafrost/v/nrcglossary/t0271,relict ice,,"Ice formed in, and remaining from, the geologically recent past.","Relict ice may include ground ice preserved in cold regions such as the coastal plains of western Arctic Canada and northern Siberia, where relict permafrost of Pleistocene age has been preserved. In Russian literature the term is usually associated with buried ice.",fossil ice,,,t0271,,,,https://doi.org/10.4224/20386831
